idindikator;mes;god;IDTer;nTer;IDJavniSEK;nJavniSEK;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;119232;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;120273;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;110350;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;128454;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;106476;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;120600;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;120426;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;108985;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;131611;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;137514;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;155863;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;101277;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;0;Total;131151;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;139862;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;139305;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;127855;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;150482;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;125317;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;139133;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;137585;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;128519;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;150267;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;157392;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;149941;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;114730;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;0;Total;145676;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;156157;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;153335;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;142628;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;168352;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;139605;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;152462;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;150644;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;139489;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;165782;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;173505;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;162159;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;127558;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;0;Total;161724;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;175083;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;0_JS;Public sector;172456;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;157373;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;186972;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;159138;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;171667;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;170440;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;164169;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;179908;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;187589;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;169971;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;02;2026;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;141276;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;0;Total;67850;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;82829;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;76816;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;63252;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;94335;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;65449;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;74829;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;69497;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;72526;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;81735;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;84903;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;85884;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;65953;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;0;Total;74132;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;90137;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;84124;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;69393;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;103321;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;71732;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;82186;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;76535;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;78936;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;90338;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;94062;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;100446;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;71428;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;0;Total;81817;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;100773;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;93143;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;76716;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;113979;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;82445;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;90705;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;86131;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;86489;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;98733;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;102744;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;113144;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;78225;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;0;Total;87611;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;100817;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;99689;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;82423;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;111298;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;86191;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;99331;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;103321;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;90457;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;103898;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;108124;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;117454;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;82323;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;0;Total;99356;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;110674;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;108772;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;95409;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;122960;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;93602;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;108170;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;111574;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;97534;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;114902;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;119768;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;127368;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;90364;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;0;Total;114708;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;120722;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;120571;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;112329;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;130284;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;107543;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;120523;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;120000;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;109817;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;131031;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;136749;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;149014;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;101937;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;0;Total;131893;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;138715;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;138675;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;129153;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;149602;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;123830;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;138663;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;136668;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;128995;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;149409;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;156376;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;149473;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;114678;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;0;Total;146669;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;155233;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;152882;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;144203;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;167316;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;138848;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;152154;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;149657;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;140117;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;165282;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;172969;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;161816;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;03;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;127228;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;0;Total;67863;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;82567;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;76855;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;63275;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;93746;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;65717;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;74968;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;69829;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;72399;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;81949;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;85175;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;85656;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;65870;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;0;Total;74462;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;90517;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;84355;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;69782;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;103739;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;72083;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;82371;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;76912;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;78952;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;90507;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;94287;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;98249;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;71428;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;0;Total;81734;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;100524;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;93557;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;76427;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;113608;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;82358;RSD;RSD;SORS;Average gross earnings;A;Normal value
