idindikator;IDTer;nTer;mes;god;IDModalitetZarZap;nModalitetZarZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040111IND02;RS;REPUBLIC OF SERBIA;07;2025;0;Total;148332;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;07;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;148920;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;07;2025;2;Salaries and wages of employees in temporary and occasional employment;92662;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2018;0;Total;68259;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;68677;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2018;2;Salaries and wages of employees in temporary and occasional employment;46549;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2019;0;Total;74902;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;75348;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2019;2;Salaries and wages of employees in temporary and occasional employment;50136;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2020;0;Total;81862;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;82253;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2020;2;Salaries and wages of employees in temporary and occasional employment;54118;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2021;0;Total;88816;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;89202;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2021;2;Salaries and wages of employees in temporary and occasional employment;58525;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2022;0;Total;101088;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;101571;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2022;2;Salaries and wages of employees in temporary and occasional employment;62773;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2023;0;Total;116424;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;116933;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2023;2;Salaries and wages of employees in temporary and occasional employment;71877;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2024;0;Total;133558;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;134100;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2024;2;Salaries and wages of employees in temporary and occasional employment;83787;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2025;0;Total;148044;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;148631;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;08;2025;2;Salaries and wages of employees in temporary and occasional employment;92564;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2018;0;Total;68032;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;68458;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2018;2;Salaries and wages of employees in temporary and occasional employment;46282;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2019;0;Total;74819;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;75269;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2019;2;Salaries and wages of employees in temporary and occasional employment;50008;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2020;0;Total;81936;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;82332;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2020;2;Salaries and wages of employees in temporary and occasional employment;54057;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2021;0;Total;88947;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;89340;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2021;2;Salaries and wages of employees in temporary and occasional employment;58504;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2022;0;Total;101355;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;101843;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2022;2;Salaries and wages of employees in temporary and occasional employment;62789;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2023;0;Total;116541;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;117057;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2023;2;Salaries and wages of employees in temporary and occasional employment;71770;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2024;0;Total;133471;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;134016;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2024;2;Salaries and wages of employees in temporary and occasional employment;83775;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2025;0;Total;148366;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;148958;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;09;2025;2;Salaries and wages of employees in temporary and occasional employment;92814;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2018;0;Total;68132;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;68561;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2018;2;Salaries and wages of employees in temporary and occasional employment;46453;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2019;0;Total;74948;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;75398;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2019;2;Salaries and wages of employees in temporary and occasional employment;50264;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2020;0;Total;82056;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;82455;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2020;2;Salaries and wages of employees in temporary and occasional employment;54091;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2021;0;Total;89169;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;89569;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2021;2;Salaries and wages of employees in temporary and occasional employment;58432;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2022;0;Total;101627;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;102116;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2022;2;Salaries and wages of employees in temporary and occasional employment;64418;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2023;0;Total;116868;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;117390;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2023;2;Salaries and wages of employees in temporary and occasional employment;72164;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2024;0;Total;133742;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;134287;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2024;2;Salaries and wages of employees in temporary and occasional employment;84235;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2025;0;Total;148844;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;149434;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;10;2025;2;Salaries and wages of employees in temporary and occasional employment;93606;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2018;0;Total;68300;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;68731;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2018;2;Salaries and wages of employees in temporary and occasional employment;46541;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2019;0;Total;75218;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;75671;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2019;2;Salaries and wages of employees in temporary and occasional employment;50270;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2020;0;Total;82255;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;82653;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2020;2;Salaries and wages of employees in temporary and occasional employment;54167;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2021;0;Total;89734;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;90141;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2021;2;Salaries and wages of employees in temporary and occasional employment;58600;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2022;0;Total;102213;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;102703;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2022;2;Salaries and wages of employees in temporary and occasional employment;64627;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2023;0;Total;117518;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;118046;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2023;2;Salaries and wages of employees in temporary and occasional employment;72562;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2024;0;Total;134214;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;134763;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2024;2;Salaries and wages of employees in temporary and occasional employment;84360;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2025;0;Total;149382;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;149977;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;11;2025;2;Salaries and wages of employees in temporary and occasional employment;93754;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2018;0;Total;68629;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;69057;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2018;2;Salaries and wages of employees in temporary and occasional employment;46893;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2019;0;Total;75814;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;76269;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2019;2;Salaries and wages of employees in temporary and occasional employment;50562;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2020;0;Total;82984;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;83384;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2020;2;Salaries and wages of employees in temporary and occasional employment;54489;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2021;0;Total;90784;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;91198;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2021;2;Salaries and wages of employees in temporary and occasional employment;59018;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2022;0;Total;103316;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;103811;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2022;2;Salaries and wages of employees in temporary and occasional employment;64936;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2023;0;Total;118599;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;119135;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2023;2;Salaries and wages of employees in temporary and occasional employment;72946;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2024;0;Total;135403;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;135961;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2024;2;Salaries and wages of employees in temporary and occasional employment;84738;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2025;0;Total;151086;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;151692;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040111IND02;RS;REPUBLIC OF SERBIA;12;2025;2;Salaries and wages of employees in temporary and occasional employment;94567;RSD;RSD;SORS;Average gross earnings;A;Normal value
