idindikator;IDTer;nTer;IDJavniSEK;nJavniSEK;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2016;41755;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2016;49979;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2016;;RSD;RSD;SORS;Average net earnings;O;Not available
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2016;;RSD;RSD;SORS;Average net earnings;O;Not available
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2016;;RSD;RSD;SORS;Average net earnings;O;Not available
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2017;47893;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2017;58328;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2017;48865;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2017;47038;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2017;67422;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2017;45891;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2017;44847;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2017;43049;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2017;43612;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2017;51102;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2017;;RSD;RSD;SORS;Average net earnings;O;Not available
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2017;;RSD;RSD;SORS;Average net earnings;O;Not available
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2017;;RSD;RSD;SORS;Average net earnings;O;Not available
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2018;49650;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2018;59574;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2018;55423;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2018;46786;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2018;67537;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2018;47772;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2018;54043;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2018;50222;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2018;52678;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2018;58752;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2018;61054;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2018;61824;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2018;47425;RSD;RSD;SORS;Average net earnings;B;Time series break
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2019;54919;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2019;65489;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2019;61392;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2019;51917;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2019;75221;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2019;52068;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2019;60072;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2019;56195;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2019;58220;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2019;65304;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2019;67920;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2019;69120;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2019;52294;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2020;60073;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2020;71486;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2020;67899;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2020;56645;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2020;80119;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2020;59596;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2020;66749;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2020;66207;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2020;62965;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2020;70721;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2020;73534;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2020;76563;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2020;56632;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2021;65864;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2021;74576;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2021;72674;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2021;62987;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2021;82787;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2021;63183;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2021;72069;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2021;73981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2021;66323;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2021;75648;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2021;78775;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2021;80729;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2021;60139;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2022;74933;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2022;80131;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2022;77951;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2022;73677;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2022;88362;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2022;68790;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2022;77263;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2022;78177;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2022;71124;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2022;82094;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2022;85493;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2022;86841;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2022;65182;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2023;86007;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2023;90390;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2023;88332;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2023;85068;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2023;98855;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2023;78849;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2023;87688;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2023;86760;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2023;81123;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2023;94612;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2023;98724;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2023;101007;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2023;74095;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2024;98143;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2024;102539;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2024;100570;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2024;97166;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2024;111206;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2024;90797;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2024;99963;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2024;98316;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2024;94044;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2024;106996;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2024;111671;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2024;107865;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2024;83745;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2025;109462;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;00;2025;115297;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_JS;Public sector;00;2025;112711;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;00;2025;108165;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;00;2025;123773;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;00;2025;103816;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;00;2025;111922;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;00;2025;109076;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;00;2025;106892;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;00;2025;119385;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;00;2025;124425;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;00;2025;117246;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040404IND01;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;00;2025;94405;RSD;RSD;SORS;Average net earnings;A;Normal value
