idindikator;IDTer;nTer;IDModalitetZarZap;nModalitetZarZap;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;07;2025;151215;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;07;2025;96551;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2018;68831;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2018;69318;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2018;46274;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2019;74768;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2019;75242;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2019;49351;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2020;80901;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2020;81321;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2020;52311;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2021;89202;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2021;89608;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2021;58778;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2022;103963;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2022;104495;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2022;63238;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2023;118918;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2023;119392;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2023;75456;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2024;133591;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2024;134102;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2024;86148;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;08;2025;146026;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2025;146600;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2025;91882;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2018;66251;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2018;66740;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2018;44490;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2019;74160;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2019;74644;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2019;49063;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2020;82515;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2020;82948;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2020;53607;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2021;89980;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2021;90427;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2021;58351;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2022;103476;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2022;104008;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2022;62909;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2023;117472;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2023;118044;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2023;70976;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2024;132783;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2024;133341;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2024;83689;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;09;2025;150947;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2025;151577;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2025;94704;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2018;69012;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2018;69467;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2018;47814;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2019;76096;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2019;76541;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2019;52455;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2020;83106;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2020;83531;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2020;54381;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2021;91132;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2021;91603;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2021;57854;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2022;104039;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2022;104542;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2022;75007;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2023;119791;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2023;120365;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2023;75308;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2024;136173;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2024;136719;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2024;88197;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;10;2025;153153;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2025;153726;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2025;100576;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2018;69949;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2018;70398;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2018;47398;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2019;77879;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2019;78364;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2019;50334;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2020;84201;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2020;84594;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2020;54948;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2021;95312;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2021;95778;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2021;60226;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2022;108001;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2022;108499;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2022;66862;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2023;123971;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2023;124565;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2023;76263;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2024;138911;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2024;139504;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2024;85598;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;11;2025;154772;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2025;155427;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2025;95199;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2018;72167;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2018;72572;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2018;50843;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2019;82257;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2019;82737;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2019;53941;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2020;90849;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2020;91258;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2020;58389;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2021;102196;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2021;102690;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2021;63647;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2022;115315;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2022;115852;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2022;68735;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2023;130405;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2023;131028;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2023;77156;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2024;148428;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2024;149089;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2024;88845;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;0;Total;12;2025;169921;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2025;170639;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040105IND02;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2025;103456;RSD;RSD;SORS;Average gross earnings;A;Normal value
