idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040107IND01;06;2021;RS;REPUBLIC OF SERBIA;49999;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;06;2022;RS;REPUBLIC OF SERBIA;56397;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;06;2023;RS;REPUBLIC OF SERBIA;65358;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;06;2024;RS;REPUBLIC OF SERBIA;74185;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;06;2025;RS;REPUBLIC OF SERBIA;83525;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2018;RS;REPUBLIC OF SERBIA;38642;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2019;RS;REPUBLIC OF SERBIA;42534;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2020;RS;REPUBLIC OF SERBIA;45736;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2021;RS;REPUBLIC OF SERBIA;49999;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2022;RS;REPUBLIC OF SERBIA;56000;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2023;RS;REPUBLIC OF SERBIA;64734;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2024;RS;REPUBLIC OF SERBIA;76000;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;07;2025;RS;REPUBLIC OF SERBIA;85000;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;08;2018;RS;REPUBLIC OF SERBIA;39000;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;08;2019;RS;REPUBLIC OF SERBIA;41927;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;08;2020;RS;REPUBLIC OF SERBIA;45000;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;08;2021;RS;REPUBLIC OF SERBIA;49933;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;08;2022;RS;REPUBLIC OF SERBIA;57911;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;08;2023;RS;REPUBLIC OF SERBIA;66401;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;08;2024;RS;REPUBLIC OF SERBIA;75575;RSD;RSD;SORS;Median net earnings;A;Normal value
