idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040109IND02;01;2018;70203;Palilula (Beograd);76791;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70211;Rakovica;77937;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70220;Savski venac;92526;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70238;Sopot;58506;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70246;Stari grad;102881;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70254;Čukarica;82495;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70262;Blace;53436;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70289;Bogatić;54564;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70297;Bojnik;52695;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70319;Boljevac;59854;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70327;Bor;74463;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70335;Bosilegrad;54534;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70343;Brus;53316;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70351;Bujanovac;53198;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70360;Valjevo;61939;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70378;Varvarin;50487;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70386;Velika Plana;57758;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70394;Veliko Gradište;55109;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70408;Vladimirci;52651;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70416;Vladičin Han;56372;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70424;Vlasotince;49676;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70432;Vranje;59161;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70459;Vrnjačka Banja;54628;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70467;Gadžin Han;48090;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70475;Golubac;55544;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70483;Gornji Milanovac;62718;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70491;Despotovac;62125;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70505;Dimitrovgrad;53995;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70513;Doljevac;51356;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70521;Žabari;51260;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70530;Žagubica;58924;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70548;Žitorađa;55719;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70556;Zaječar;61922;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70564;Ivanjica;50942;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70572;Kladovo;64393;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70599;Knić;58269;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70602;Knjaževac;52543;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70629;Kosjerić;67046;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70637;Koceljeva;52342;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70645;Kragujevac;66754;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70653;Kraljevo;59803;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70661;Krupanj;51058;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70670;Kruševac;60160;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70688;Kuršumlija;57404;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70696;Kučevo;55356;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70700;Lajkovac;85101;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70718;Lebane;53137;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70726;Leskovac;56018;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70734;Loznica;56312;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70742;Lučani;69648;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70769;Ljig;65466;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70777;Ljubovija;61761;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70785;Majdanpek;67970;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70793;Mali Zvornik;57123;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70807;Malo Crniće;55344;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70815;Medveđa;63184;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70823;Merošina;51377;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70831;Mionica;55885;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70840;Negotin;59367;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70866;Nova Varoš;56697;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70874;Novi Pazar;52961;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70882;Osečina;54564;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70904;Paraćin;56217;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70912;Petrovac na Mlavi;53096;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70939;Pirot;69539;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70947;Požarevac;71363;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70955;Požega;58536;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70963;Preševo;54221;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70971;Priboj;59155;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70980;Prijepolje;53919;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;70998;Prokuplje;58475;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71005;Ražanj;50260;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71013;Rača;55387;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71021;Raška;56923;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71030;Rekovac;56162;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71048;Jagodina;56868;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71056;Svilajnac;55268;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71064;Svrljig;45260;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71072;Sjenica;58720;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71099;Smederevo;69668;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71102;Smederevska Palanka;58250;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71129;Sokobanja;60313;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71137;Surdulica;58708;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71145;Užice;66706;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71153;Topola;55188;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71161;Trgovište;59773;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71170;Trstenik;55781;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71188;Tutin;55984;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71196;Ćićevac;51844;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71200;Ćuprija;56400;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71218;Ub;64394;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71226;Crna Trava;55086;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71234;Čajetina;54836;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71242;Čačak;60253;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71269;Šabac;61662;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71277;Lapovo;55715;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71285;Niška Banja;52708;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71293;Surčin;61615;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71307;Pantelej;60627;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71315;Crveni Krst;56516;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71323;Palilula (Niš);59902;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71331;Medijana;72329;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71340;Kostolac;90040;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71358;Vranjska Banja;49780;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;71366;Sevojno;65970;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;79022;Grad Niš;64787;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;79049;Grad Požarevac;74443;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;79057;Grad Vranje;58932;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;79065;Grad Užice;66685;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80012;Ada;59938;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80039;Alibunar;58764;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80047;Apatin;58983;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80055;Bač;52854;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80063;Bačka Palanka;66156;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80071;Bačka Topola;59448;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80080;Bački Petrovac;57129;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80098;Bela Crkva;57296;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80101;Beočin;59817;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80110;Bečej;59222;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80128;Vršac;72008;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80136;Žabalj;55452;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80144;Žitište;60771;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80152;Zrenjanin;67128;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80179;Inđija;62114;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80187;Irig;54988;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80195;Kanjiža;60001;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80209;Kikinda;64598;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80217;Kovačica;56114;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80225;Kovin;61271;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80233;Kula;57167;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80241;Mali Iđoš;53528;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80250;Nova Crnja;61241;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80268;Novi Bečej;55310;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80276;Novi Kneževac;57257;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80284;Novi Sad;75996;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80292;Opovo;57736;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80306;Odžaci;57282;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80314;Pančevo;70286;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80322;Pećinci;60724;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80349;Plandište;57552;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80357;Ruma;59621;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80365;Senta;63779;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80373;Sečanj;59196;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80381;Sombor;61727;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80390;Srbobran;54654;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80403;Sremska Mitrovica;63620;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80411;Sremski Karlovci;62730;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80420;Stara Pazova;60493;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80438;Subotica;62601;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80446;Temerin;59189;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80454;Titel;54547;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80462;Vrbas;59486;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80489;Čoka;56174;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80497;Šid;57111;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;80519;Petrovaradin;61771;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;89010;Grad Novi Sad;75239;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS;REPUBLIC OF SERBIA;69218;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS1;SRBIJA – SEVER;75358;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS11;Beogradski region;84334;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS110;Beogradska oblast;84334;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS12;Region Vojvodine;65388;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS121;Zapadnobačka oblast;59589;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS122;Južnobanatska oblast;67149;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS123;Južnobačka oblast;69688;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS124;Severnobanatska oblast;62226;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS125;Severnobačka oblast;61680;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS126;Srednjobanatska oblast;64889;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS127;Sremska oblast;60960;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS2;SRBIJA – JUG;60850;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS21;Region Šumadije i Zapadne Srbije;60054;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS211;Zlatiborska oblast;60437;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS212;Kolubarska oblast;64208;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS213;Mačvanska oblast;58518;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS214;Moravička oblast;60272;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS215;Pomoravska oblast;56924;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS216;Rasinska oblast;57573;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS217;Raška oblast;57062;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS218;Šumadijska oblast;64361;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS22;Region Južne i Istočne Srbije;61847;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS221;Borska oblast;68212;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS222;Braničevska oblast;66802;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS223;Zaječarska oblast;59102;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS224;Jablanička oblast;55054;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS225;Nišavska oblast;62310;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS226;Pirotska oblast;65382;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS227;Podunavska oblast;65183;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS228;Pčinjska oblast;57389;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2018;RS229;Toplička oblast;57382;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70017;Aleksandrovac;57872;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70025;Aleksinac;61249;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70033;Aranđelovac;66817;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70041;Arilje;55031;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70050;Babušnica;60976;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70068;Bajina Bašta;59742;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70076;Batočina;59092;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70084;Bela Palanka;55226;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70092;Barajevo;65129;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70106;Voždovac;95574;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70114;Vračar;123000;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70122;Grocka;65512;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70149;Zvezdara;95590;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70157;Zemun;84539;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70165;Lazarevac;96156;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70173;Mladenovac;63530;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70181;Novi Beograd;117794;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70190;Obrenovac;77024;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70203;Palilula (Beograd);83473;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70211;Rakovica;84629;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70220;Savski venac;108320;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70238;Sopot;63052;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70246;Stari grad;118215;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70254;Čukarica;90054;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70262;Blace;56977;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70289;Bogatić;58407;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70297;Bojnik;54826;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70319;Boljevac;64651;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70327;Bor;88610;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70335;Bosilegrad;59224;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70343;Brus;57953;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70351;Bujanovac;56139;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70360;Valjevo;67325;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70378;Varvarin;55593;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70386;Velika Plana;62050;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70394;Veliko Gradište;58735;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70408;Vladimirci;57172;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70416;Vladičin Han;61447;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70424;Vlasotince;53119;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70432;Vranje;63398;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70459;Vrnjačka Banja;58630;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70467;Gadžin Han;51619;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70475;Golubac;60223;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70483;Gornji Milanovac;67477;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70491;Despotovac;66315;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70505;Dimitrovgrad;58045;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70513;Doljevac;55290;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70521;Žabari;54934;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70530;Žagubica;63108;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70548;Žitorađa;58754;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70556;Zaječar;66872;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70564;Ivanjica;54741;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70572;Kladovo;68191;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70599;Knić;62028;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040109IND02;01;2019;70602;Knjaževac;57279;RSD;RSD;SORS;Average gross earnings;A;Normal value
