idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040403IND01;00;2018;71331;Medijana;51552;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;71340;Kostolac;61956;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;71358;Vranjska Banja;32135;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;71366;Sevojno;48282;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;79022;Grad Niš;46383;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;79049;Grad Požarevac;52348;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;79057;Grad Vranje;42130;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;79065;Grad Užice;47892;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80012;Ada;42788;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80039;Alibunar;41884;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80047;Apatin;42627;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80055;Bač;38236;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80063;Bačka Palanka;45376;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80071;Bačka Topola;43978;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80080;Bački Petrovac;41527;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80098;Bela Crkva;40015;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80101;Beočin;43166;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80110;Bečej;43213;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80128;Vršac;51943;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80136;Žabalj;39989;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80144;Žitište;43415;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80152;Zrenjanin;48415;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80179;Inđija;45784;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80187;Irig;39714;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80195;Kanjiža;43149;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80209;Kikinda;46208;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80217;Kovačica;39727;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80225;Kovin;43489;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80233;Kula;41039;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80241;Mali Iđoš;38781;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80250;Nova Crnja;43645;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80268;Novi Bečej;40217;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80276;Novi Kneževac;41966;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80284;Novi Sad;54591;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80292;Opovo;41688;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80306;Odžaci;40925;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80314;Pančevo;49291;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80322;Pećinci;44336;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80349;Plandište;41913;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80357;Ruma;43589;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80365;Senta;45868;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80373;Sečanj;43073;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80381;Sombor;44273;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80390;Srbobran;38794;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80403;Sremska Mitrovica;46130;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80411;Sremski Karlovci;46238;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80420;Stara Pazova;44785;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80438;Subotica;46474;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80446;Temerin;42634;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80454;Titel;39123;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80462;Vrbas;42704;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80489;Čoka;40903;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80497;Šid;40783;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;80519;Petrovaradin;44811;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;89010;Grad Novi Sad;54075;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS;REPUBLIC OF SERBIA;49650;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS1;SRBIJA – SEVER;54215;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS11;Beogradski region;60689;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS110;Beogradska oblast;60689;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS12;Region Vojvodine;47095;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS121;Zapadnobačka oblast;42756;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS122;Južnobanatska oblast;47510;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS123;Južnobačka oblast;49930;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS124;Severnobanatska oblast;44696;RSD;RSD;SORS;Average net earnings;A;Normal value
