idindikator;IDTer;nTer;mes;god;IDKD08;nkd08;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2024;23;Manufacture of other non-metallic mineral products;88028;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2025;23;Manufacture of other non-metallic mineral products;100962;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2018;23;Manufacture of other non-metallic mineral products;48083;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2019;23;Manufacture of other non-metallic mineral products;52423;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2020;23;Manufacture of other non-metallic mineral products;56968;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2021;23;Manufacture of other non-metallic mineral products;60493;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2022;23;Manufacture of other non-metallic mineral products;66058;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2023;23;Manufacture of other non-metallic mineral products;75794;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2024;23;Manufacture of other non-metallic mineral products;88720;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2025;23;Manufacture of other non-metallic mineral products;101169;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2018;23;Manufacture of other non-metallic mineral products;48750;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2019;23;Manufacture of other non-metallic mineral products;52680;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2020;23;Manufacture of other non-metallic mineral products;56702;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2021;23;Manufacture of other non-metallic mineral products;60358;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2022;23;Manufacture of other non-metallic mineral products;66178;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2023;23;Manufacture of other non-metallic mineral products;76358;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2024;23;Manufacture of other non-metallic mineral products;89582;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2025;23;Manufacture of other non-metallic mineral products;101295;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2018;23;Manufacture of other non-metallic mineral products;48894;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2019;23;Manufacture of other non-metallic mineral products;52705;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2020;23;Manufacture of other non-metallic mineral products;56741;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2021;23;Manufacture of other non-metallic mineral products;60553;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2022;23;Manufacture of other non-metallic mineral products;66772;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2023;23;Manufacture of other non-metallic mineral products;76752;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2024;23;Manufacture of other non-metallic mineral products;89826;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2025;23;Manufacture of other non-metallic mineral products;101371;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2018;23;Manufacture of other non-metallic mineral products;48864;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2019;23;Manufacture of other non-metallic mineral products;52765;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2020;23;Manufacture of other non-metallic mineral products;56790;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2021;23;Manufacture of other non-metallic mineral products;60356;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2022;23;Manufacture of other non-metallic mineral products;66617;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2023;23;Manufacture of other non-metallic mineral products;76597;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2024;23;Manufacture of other non-metallic mineral products;89934;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2025;23;Manufacture of other non-metallic mineral products;101405;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2018;23;Manufacture of other non-metallic mineral products;48655;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2019;23;Manufacture of other non-metallic mineral products;52527;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2020;23;Manufacture of other non-metallic mineral products;56334;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2021;23;Manufacture of other non-metallic mineral products;59981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2022;23;Manufacture of other non-metallic mineral products;66590;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2023;23;Manufacture of other non-metallic mineral products;76545;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2024;23;Manufacture of other non-metallic mineral products;89591;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2025;23;Manufacture of other non-metallic mineral products;100839;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2018;23;Manufacture of other non-metallic mineral products;48235;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2019;23;Manufacture of other non-metallic mineral products;52311;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2020;23;Manufacture of other non-metallic mineral products;56048;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2021;23;Manufacture of other non-metallic mineral products;59681;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2022;23;Manufacture of other non-metallic mineral products;66434;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2023;23;Manufacture of other non-metallic mineral products;76347;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2024;23;Manufacture of other non-metallic mineral products;89097;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2025;23;Manufacture of other non-metallic mineral products;100681;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2018;23;Manufacture of other non-metallic mineral products;48040;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2019;23;Manufacture of other non-metallic mineral products;52289;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2020;23;Manufacture of other non-metallic mineral products;55734;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2021;23;Manufacture of other non-metallic mineral products;59434;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2022;23;Manufacture of other non-metallic mineral products;66279;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2023;23;Manufacture of other non-metallic mineral products;76335;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2024;23;Manufacture of other non-metallic mineral products;89263;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2025;23;Manufacture of other non-metallic mineral products;100934;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2018;23;Manufacture of other non-metallic mineral products;48276;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2019;23;Manufacture of other non-metallic mineral products;52575;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2020;23;Manufacture of other non-metallic mineral products;56036;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2021;23;Manufacture of other non-metallic mineral products;59774;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2022;23;Manufacture of other non-metallic mineral products;66836;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2023;23;Manufacture of other non-metallic mineral products;77002;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2024;23;Manufacture of other non-metallic mineral products;89643;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2025;23;Manufacture of other non-metallic mineral products;101109;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2018;23;Manufacture of other non-metallic mineral products;48511;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2019;23;Manufacture of other non-metallic mineral products;52900;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2020;23;Manufacture of other non-metallic mineral products;56370;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2021;23;Manufacture of other non-metallic mineral products;60307;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2022;23;Manufacture of other non-metallic mineral products;67583;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2023;23;Manufacture of other non-metallic mineral products;77597;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2024;23;Manufacture of other non-metallic mineral products;90831;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2025;23;Manufacture of other non-metallic mineral products;102336;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2025;24;Manufacture of basic metals;127011;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2024;24;Manufacture of basic metals;111630;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2023;24;Manufacture of basic metals;97991;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2022;24;Manufacture of basic metals;88332;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2021;24;Manufacture of basic metals;77865;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2020;24;Manufacture of basic metals;70807;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2019;24;Manufacture of basic metals;70711;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2018;24;Manufacture of basic metals;65824;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2025;24;Manufacture of basic metals;125577;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2024;24;Manufacture of basic metals;110652;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2023;24;Manufacture of basic metals;96945;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2022;24;Manufacture of basic metals;86972;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2021;24;Manufacture of basic metals;76701;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2020;24;Manufacture of basic metals;70362;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2019;24;Manufacture of basic metals;70139;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2018;24;Manufacture of basic metals;65263;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2025;24;Manufacture of basic metals;125865;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2024;24;Manufacture of basic metals;110827;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2023;24;Manufacture of basic metals;96916;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2022;24;Manufacture of basic metals;86527;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2021;24;Manufacture of basic metals;76627;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2020;24;Manufacture of basic metals;70341;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2019;24;Manufacture of basic metals;70202;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2018;24;Manufacture of basic metals;65218;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2025;24;Manufacture of basic metals;126154;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2024;24;Manufacture of basic metals;111048;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2023;24;Manufacture of basic metals;97014;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2022;24;Manufacture of basic metals;86479;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2021;24;Manufacture of basic metals;76826;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2020;24;Manufacture of basic metals;70367;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2019;24;Manufacture of basic metals;70225;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2018;24;Manufacture of basic metals;65431;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2025;24;Manufacture of basic metals;126789;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2024;24;Manufacture of basic metals;111364;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2023;24;Manufacture of basic metals;97265;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2022;24;Manufacture of basic metals;86440;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2021;24;Manufacture of basic metals;77097;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2020;24;Manufacture of basic metals;70460;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2019;24;Manufacture of basic metals;70674;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2018;24;Manufacture of basic metals;65797;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2025;24;Manufacture of basic metals;127341;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2024;24;Manufacture of basic metals;111789;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2023;24;Manufacture of basic metals;97459;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2022;24;Manufacture of basic metals;86217;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2021;24;Manufacture of basic metals;76108;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2020;24;Manufacture of basic metals;70899;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2019;24;Manufacture of basic metals;70771;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2018;24;Manufacture of basic metals;65683;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2025;24;Manufacture of basic metals;128313;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2024;24;Manufacture of basic metals;112601;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2023;24;Manufacture of basic metals;98005;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2022;24;Manufacture of basic metals;86595;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2021;24;Manufacture of basic metals;76342;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2020;24;Manufacture of basic metals;71362;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2019;24;Manufacture of basic metals;70806;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2018;24;Manufacture of basic metals;66071;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2025;24;Manufacture of basic metals;130038;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2024;24;Manufacture of basic metals;113453;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2023;24;Manufacture of basic metals;98657;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2022;24;Manufacture of basic metals;87305;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2021;24;Manufacture of basic metals;76876;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2020;24;Manufacture of basic metals;72139;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2019;24;Manufacture of basic metals;71579;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2018;24;Manufacture of basic metals;66929;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2025;24;Manufacture of basic metals;123100;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2024;24;Manufacture of basic metals;106282;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2023;24;Manufacture of basic metals;93490;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2022;24;Manufacture of basic metals;82520;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2021;24;Manufacture of basic metals;72459;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2020;24;Manufacture of basic metals;69564;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2019;24;Manufacture of basic metals;68057;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2018;24;Manufacture of basic metals;63495;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2025;24;Manufacture of basic metals;123283;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2024;24;Manufacture of basic metals;106891;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2023;24;Manufacture of basic metals;92502;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2022;24;Manufacture of basic metals;81735;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2021;24;Manufacture of basic metals;72366;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2020;24;Manufacture of basic metals;70038;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2019;24;Manufacture of basic metals;67398;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2018;24;Manufacture of basic metals;63597;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2026;24;Manufacture of basic metals;129198;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2025;24;Manufacture of basic metals;122338;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2024;24;Manufacture of basic metals;106963;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2023;24;Manufacture of basic metals;92397;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2022;24;Manufacture of basic metals;81085;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2021;24;Manufacture of basic metals;72158;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2020;24;Manufacture of basic metals;70703;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2019;24;Manufacture of basic metals;67412;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2018;24;Manufacture of basic metals;61898;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2026;24;Manufacture of basic metals;130623;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2025;24;Manufacture of basic metals;126119;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2024;24;Manufacture of basic metals;107418;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2023;24;Manufacture of basic metals;94552;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2022;24;Manufacture of basic metals;81581;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2021;24;Manufacture of basic metals;73528;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2018;24;Manufacture of basic metals;64698;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2018;25;Manufacture of fabricated metal products, except machinery and equipment;44500;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2021;25;Manufacture of fabricated metal products, except machinery and equipment;54069;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2022;25;Manufacture of fabricated metal products, except machinery and equipment;59240;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2023;25;Manufacture of fabricated metal products, except machinery and equipment;69572;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2024;25;Manufacture of fabricated metal products, except machinery and equipment;81731;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2025;25;Manufacture of fabricated metal products, except machinery and equipment;94227;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;01;2026;25;Manufacture of fabricated metal products, except machinery and equipment;101631;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2018;25;Manufacture of fabricated metal products, except machinery and equipment;43128;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2019;25;Manufacture of fabricated metal products, except machinery and equipment;46837;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2020;25;Manufacture of fabricated metal products, except machinery and equipment;51982;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2021;25;Manufacture of fabricated metal products, except machinery and equipment;53444;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2022;25;Manufacture of fabricated metal products, except machinery and equipment;59256;RSD;RSD;SORS;Average net earnings;A;Normal value
