idindikator;IDTer;nTer;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2007;26981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2008;32147;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2009;31086;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2010;33463;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2011;35362;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2012;40442;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2013;41821;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2014;44184;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2015;43964;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2016;43951;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2017;47136;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2018;50377;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2019;55380;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2020;58892;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2021;65025;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2022;74168;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2023;86220;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2024;100170;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;05;2025;107705;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1977;4016;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1978;4836;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1979;5645;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1980;6726;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1981;9170;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1982;11861;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1983;14618;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1984;20381;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1985;34277;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1986;71002;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1987;131443;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1988;324118;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1989;2907453;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1990;3488;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1991;7227;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1992;12074;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1993;45285;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1994;167;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1995;335;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1996;640;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1997;802;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1998;1006;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;1999;959;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2000;2094;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2001;5530;RSD;RSD;SORS;Average net earnings;D;Definition differs
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2002;8993;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2003;11346;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2004;13617;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2005;17441;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2006;21777;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2007;27882;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2008;32648;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2009;31768;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2010;34161;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2011;39322;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2012;42335;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2013;44394;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2014;44883;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2015;44583;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2016;46450;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2017;49238;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2018;49226;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2019;53633;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2020;59740;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2021;65070;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2022;74302;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2023;85539;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2024;95804;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;06;2025;107075;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1977;4211;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1978;5011;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1979;6028;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1980;7290;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1981;9926;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1982;12576;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1983;15403;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1984;22188;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1985;39785;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1986;77462;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1987;160324;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1988;376305;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1989;4140884;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1990;4049;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1991;7818;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1992;18480;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1993;234091;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1994;185;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1995;334;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1996;654;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1997;754;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1998;1042;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;1999;1131;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2000;2197;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2001;6268;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2002;9342;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2003;11865;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2004;14630;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2005;17634;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2006;21774;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2007;27752;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2008;33058;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2009;32553;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2010;34591;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2011;39127;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2012;41180;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2013;44182;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2014;45216;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2015;45601;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2016;46280;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2017;48101;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2018;49202;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2019;55042;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2020;60029;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2021;64731;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2022;73114;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2023;83781;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2024;97835;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;07;2025;109071;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1977;4179;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1978;5034;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1979;5996;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1980;6975;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1981;9446;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1982;12114;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1983;15399;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1984;21886;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1985;38216;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1986;74846;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1987;158923;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1988;421852;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1989;5771618;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1990;4405;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1991;8389;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1992;27838;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1993;3928579;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1994;204;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1995;350;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1996;701;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1997;971;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1998;1077;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;1999;1208;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2000;2412;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2001;6800;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2002;9944;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2003;11680;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2004;14182;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2005;17928;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2006;21925;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2007;28143;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2008;33131;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2009;31338;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2010;33955;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2011;38389;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2012;42122;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2013;44770;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2014;45610;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2015;44630;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2016;45286;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2017;47220;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2018;49773;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2019;54115;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2020;58513;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2021;64639;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2022;75282;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2023;86112;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2024;96649;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;08;2025;105590;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1977;4082;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1978;4858;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1979;5716;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1980;7148;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1981;9499;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1982;11960;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1983;15485;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1984;21534;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1985;39341;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1986;79618;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1987;171683;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1988;452224;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1989;8876666;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1990;4832;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1991;9152;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1992;42411;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1993;31022;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1994;220;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1995;372;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1996;703;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1997;840;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1998;1125;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;1999;1326;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2000;2576;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2001;6900;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2002;9674;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2003;11953;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2004;14444;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2005;18345;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2006;22259;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2007;28161;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2008;32969;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2009;31319;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2010;34570;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2011;38763;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2012;40258;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2013;42866;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2014;43975;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2015;43925;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2016;46558;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2017;48212;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2018;47920;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2019;53698;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2020;59698;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2021;65218;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2022;74981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2023;85066;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2024;96115;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;09;2025;109147;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1977;4328;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1978;5239;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1979;6409;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1980;7894;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1981;10442;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1982;12253;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1983;17057;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1984;25997;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1985;48013;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1986;96816;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1987;203859;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1988;596844;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1989;13821816;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1990;5405;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1991;10611;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1992;66633;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1993;648983;RSD;RSD;SORS;Average net earnings;A;Normal value
