idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040103IND01;01;2018;70980;Prijepolje;39093;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;70998;Prokuplje;42396;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71005;Ražanj;36619;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71013;Rača;40310;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71021;Raška;41221;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71030;Rekovac;40576;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71048;Jagodina;41179;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71056;Svilajnac;40031;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71064;Svrljig;32936;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71072;Sjenica;42476;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71099;Smederevo;50242;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71102;Smederevska Palanka;42329;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71129;Sokobanja;43500;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71137;Surdulica;42448;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71145;Užice;48106;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71153;Topola;39958;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71161;Trgovište;43215;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71170;Trstenik;40477;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71188;Tutin;40681;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71196;Ćićevac;37675;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71200;Ćuprija;40841;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71218;Ub;46510;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71226;Crna Trava;40114;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71234;Čajetina;39694;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71242;Čačak;43581;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71269;Šabac;44667;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71277;Lapovo;40334;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71285;Niška Banja;38294;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71293;Surčin;44603;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71307;Pantelej;43899;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71315;Crveni Krst;41035;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71323;Palilula (Niš);43416;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71331;Medijana;52196;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71340;Kostolac;64458;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71358;Vranjska Banja;35986;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;71366;Sevojno;47474;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;79022;Grad Niš;46861;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;79049;Grad Požarevac;53538;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;79057;Grad Vranje;42663;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;79065;Grad Užice;48087;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80012;Ada;43207;RSD;RSD;SORS;Average net earnings;A;Normal value
