idindikator;IDTer;nTer;mes;god;IDKD08;nkd08;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2025;20;Manufacture of chemicals and chemical products;167550;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2024;20;Manufacture of chemicals and chemical products;149012;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2023;20;Manufacture of chemicals and chemical products;127945;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2022;20;Manufacture of chemicals and chemical products;110083;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2021;20;Manufacture of chemicals and chemical products;96760;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2020;20;Manufacture of chemicals and chemical products;85830;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2019;20;Manufacture of chemicals and chemical products;82643;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2018;20;Manufacture of chemicals and chemical products;84757;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2025;20;Manufacture of chemicals and chemical products;168180;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2024;20;Manufacture of chemicals and chemical products;148241;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2023;20;Manufacture of chemicals and chemical products;126660;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2022;20;Manufacture of chemicals and chemical products;110026;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2021;20;Manufacture of chemicals and chemical products;96709;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2020;20;Manufacture of chemicals and chemical products;85593;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2019;20;Manufacture of chemicals and chemical products;82585;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2018;20;Manufacture of chemicals and chemical products;84554;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2025;20;Manufacture of chemicals and chemical products;166968;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2024;20;Manufacture of chemicals and chemical products;148069;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2023;20;Manufacture of chemicals and chemical products;126242;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2022;20;Manufacture of chemicals and chemical products;110167;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2021;20;Manufacture of chemicals and chemical products;96763;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2020;20;Manufacture of chemicals and chemical products;85491;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2019;20;Manufacture of chemicals and chemical products;82847;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2018;20;Manufacture of chemicals and chemical products;85247;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2025;20;Manufacture of chemicals and chemical products;167566;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2024;20;Manufacture of chemicals and chemical products;147964;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2023;20;Manufacture of chemicals and chemical products;125955;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2022;20;Manufacture of chemicals and chemical products;109961;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2021;20;Manufacture of chemicals and chemical products;96862;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2020;20;Manufacture of chemicals and chemical products;85600;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2019;20;Manufacture of chemicals and chemical products;83071;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2018;20;Manufacture of chemicals and chemical products;85205;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2025;20;Manufacture of chemicals and chemical products;167121;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2024;20;Manufacture of chemicals and chemical products;147340;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2023;20;Manufacture of chemicals and chemical products;125816;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2022;20;Manufacture of chemicals and chemical products;110058;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2021;20;Manufacture of chemicals and chemical products;97108;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2020;20;Manufacture of chemicals and chemical products;85494;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2019;20;Manufacture of chemicals and chemical products;83209;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2018;20;Manufacture of chemicals and chemical products;85465;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2025;20;Manufacture of chemicals and chemical products;166391;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2024;20;Manufacture of chemicals and chemical products;146707;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2023;20;Manufacture of chemicals and chemical products;124803;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2022;20;Manufacture of chemicals and chemical products;109576;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2021;20;Manufacture of chemicals and chemical products;95941;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2020;20;Manufacture of chemicals and chemical products;85186;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2019;20;Manufacture of chemicals and chemical products;82884;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2018;20;Manufacture of chemicals and chemical products;85018;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2025;20;Manufacture of chemicals and chemical products;166350;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2024;20;Manufacture of chemicals and chemical products;145522;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2023;20;Manufacture of chemicals and chemical products;123475;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2022;20;Manufacture of chemicals and chemical products;109623;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2021;20;Manufacture of chemicals and chemical products;95781;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2020;20;Manufacture of chemicals and chemical products;85410;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2019;20;Manufacture of chemicals and chemical products;82606;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2018;20;Manufacture of chemicals and chemical products;84748;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2025;20;Manufacture of chemicals and chemical products;164241;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2024;20;Manufacture of chemicals and chemical products;144116;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2023;20;Manufacture of chemicals and chemical products;123253;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2022;20;Manufacture of chemicals and chemical products;108299;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2021;20;Manufacture of chemicals and chemical products;94136;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2020;20;Manufacture of chemicals and chemical products;84618;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2019;20;Manufacture of chemicals and chemical products;80793;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2018;20;Manufacture of chemicals and chemical products;83553;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2026;20;Manufacture of chemicals and chemical products;179026;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2025;20;Manufacture of chemicals and chemical products;165195;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2024;20;Manufacture of chemicals and chemical products;144604;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2023;20;Manufacture of chemicals and chemical products;121967;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2022;20;Manufacture of chemicals and chemical products;104103;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2021;20;Manufacture of chemicals and chemical products;92326;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2020;20;Manufacture of chemicals and chemical products;84690;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2019;20;Manufacture of chemicals and chemical products;80333;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2018;20;Manufacture of chemicals and chemical products;83276;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2026;20;Manufacture of chemicals and chemical products;179597;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2025;20;Manufacture of chemicals and chemical products;171329;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2024;20;Manufacture of chemicals and chemical products;144709;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2023;20;Manufacture of chemicals and chemical products;121998;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2022;20;Manufacture of chemicals and chemical products;104297;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2021;20;Manufacture of chemicals and chemical products;92810;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2018;20;Manufacture of chemicals and chemical products;84404;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;118962;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;139807;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;149941;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;161564;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;181436;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;193459;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2026;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;219431;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;115423;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;134069;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;154646;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;136988;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;148053;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;157749;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;178935;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;190151;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2026;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;215572;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;115337;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;133064;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;146979;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;147952;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;163863;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;173056;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;197664;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;211816;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;115140;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;132899;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;145447;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;147497;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;163030;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;171060;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;197313;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;209897;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;121469;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;137801;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;151490;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;152300;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;167129;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;175196;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;202532;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;215719;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;120319;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;134920;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;147670;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;150073;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;164755;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;172883;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;198922;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;214439;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;120827;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;135172;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;145397;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;149300;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;163596;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;171845;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;197895;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;211992;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;120947;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;134371;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;143322;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;148103;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;162709;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;170618;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;196436;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;209323;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;119913;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;133347;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;141597;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;146839;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;161664;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;169450;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;194711;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;208199;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;120255;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;133572;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;140719;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2021;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;146518;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2022;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;163579;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2023;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;169533;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2024;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;194050;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2025;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;207132;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2018;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;119989;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2019;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;133201;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2020;21;Manufacture of basic pharmaceutical products and pharmaceutical preparations;139792;RSD;RSD;SORS;Average gross earnings;A;Normal value
