idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040107IND02;06;2020;RS;REPUBLIC OF SERBIA;62753;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;06;2021;RS;REPUBLIC OF SERBIA;68716;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;06;2022;RS;REPUBLIC OF SERBIA;77880;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;06;2023;RS;REPUBLIC OF SERBIA;90282;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;06;2024;RS;REPUBLIC OF SERBIA;102517;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;06;2025;RS;REPUBLIC OF SERBIA;115305;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2018;RS;REPUBLIC OF SERBIA;53145;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2019;RS;REPUBLIC OF SERBIA;58642;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2020;RS;REPUBLIC OF SERBIA;63093;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2021;RS;REPUBLIC OF SERBIA;68716;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2022;RS;REPUBLIC OF SERBIA;77282;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2023;RS;REPUBLIC OF SERBIA;89385;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2024;RS;REPUBLIC OF SERBIA;105007;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;07;2025;RS;REPUBLIC OF SERBIA;117244;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2018;RS;REPUBLIC OF SERBIA;53634;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2019;RS;REPUBLIC OF SERBIA;57732;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2020;RS;REPUBLIC OF SERBIA;62019;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2021;RS;REPUBLIC OF SERBIA;68716;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2022;RS;REPUBLIC OF SERBIA;79986;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2023;RS;REPUBLIC OF SERBIA;91780;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2024;RS;REPUBLIC OF SERBIA;104450;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;08;2025;RS;REPUBLIC OF SERBIA;115321;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2018;RS;REPUBLIC OF SERBIA;52126;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2019;RS;REPUBLIC OF SERBIA;57217;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2020;RS;REPUBLIC OF SERBIA;63198;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2021;RS;REPUBLIC OF SERBIA;68716;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2022;RS;REPUBLIC OF SERBIA;79273;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2023;RS;REPUBLIC OF SERBIA;90828;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2024;RS;REPUBLIC OF SERBIA;103830;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;09;2025;RS;REPUBLIC OF SERBIA;117799;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2018;RS;REPUBLIC OF SERBIA;54066;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2019;RS;REPUBLIC OF SERBIA;58889;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2020;RS;REPUBLIC OF SERBIA;64011;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2021;RS;REPUBLIC OF SERBIA;68718;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2022;RS;REPUBLIC OF SERBIA;79899;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2023;RS;REPUBLIC OF SERBIA;92810;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2024;RS;REPUBLIC OF SERBIA;106277;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;10;2025;RS;REPUBLIC OF SERBIA;119885;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2018;RS;REPUBLIC OF SERBIA;54598;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2019;RS;REPUBLIC OF SERBIA;60037;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2020;RS;REPUBLIC OF SERBIA;64656;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2021;RS;REPUBLIC OF SERBIA;71414;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2022;RS;REPUBLIC OF SERBIA;82378;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2023;RS;REPUBLIC OF SERBIA;95627;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2024;RS;REPUBLIC OF SERBIA;107611;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;11;2025;RS;REPUBLIC OF SERBIA;119904;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2018;RS;REPUBLIC OF SERBIA;54536;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2019;RS;REPUBLIC OF SERBIA;61396;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2020;RS;REPUBLIC OF SERBIA;67061;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2021;RS;REPUBLIC OF SERBIA;73530;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2022;RS;REPUBLIC OF SERBIA;83359;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2023;RS;REPUBLIC OF SERBIA;96291;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2024;RS;REPUBLIC OF SERBIA;109817;RSD;RSD;SORS;Median gross earnings;A;Normal value
2403040107IND02;12;2025;RS;REPUBLIC OF SERBIA;125090;RSD;RSD;SORS;Median gross earnings;A;Normal value
