idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040403IND02;00;2018;71099;Smederevo;68735;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71102;Smederevska Palanka;58108;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71129;Sokobanja;57608;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71137;Surdulica;57023;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71145;Užice;66334;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71153;Topola;55282;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71161;Trgovište;56570;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71170;Trstenik;54350;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71188;Tutin;54433;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71196;Ćićevac;50499;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71200;Ćuprija;55243;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71218;Ub;64335;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71226;Crna Trava;52916;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71234;Čajetina;53820;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71242;Čačak;59791;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71269;Šabac;60929;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71277;Lapovo;55805;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71285;Niška Banja;51957;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71293;Surčin;61385;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71307;Pantelej;59932;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71315;Crveni Krst;56431;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71323;Palilula (Niš);59620;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71331;Medijana;71442;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71340;Kostolac;86412;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71358;Vranjska Banja;44334;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;71366;Sevojno;67050;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;79022;Grad Niš;64113;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;79049;Grad Požarevac;72711;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;79057;Grad Vranje;58137;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;79065;Grad Užice;66355;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80012;Ada;59340;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80039;Alibunar;57687;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80047;Apatin;58991;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80055;Bač;52559;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80063;Bačka Palanka;62661;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80071;Bačka Topola;60715;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80080;Bački Petrovac;57249;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80098;Bela Crkva;55155;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80101;Beočin;59487;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80110;Bečej;59741;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80128;Vršac;71961;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80136;Žabalj;54991;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80144;Žitište;59892;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80152;Zrenjanin;66968;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80179;Inđija;63230;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80187;Irig;54541;RSD;RSD;SORS;Average gross earnings;A;Normal value
