idindikator;IDTer;nTer;mes;god;IDPol;nPol;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021308IND01;71161;Trgovište;K1;2020;2;Female;549;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71170;Trstenik;K1;2020;0;Total;10069;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71170;Trstenik;K1;2020;1;Male;5772;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71170;Trstenik;K1;2020;2;Female;4297;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71188;Tutin;K1;2020;0;Total;4746;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71188;Tutin;K1;2020;1;Male;3144;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71188;Tutin;K1;2020;2;Female;1602;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71196;Ćićevac;K1;2020;0;Total;2425;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71196;Ćićevac;K1;2020;1;Male;1426;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71196;Ćićevac;K1;2020;2;Female;999;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71200;Ćuprija;K1;2020;0;Total;7205;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71200;Ćuprija;K1;2020;1;Male;3917;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71200;Ćuprija;K1;2020;2;Female;3288;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71218;Ub;K1;2020;0;Total;7776;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71218;Ub;K1;2020;1;Male;5081;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71218;Ub;K1;2020;2;Female;2695;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71226;Crna Trava;K1;2020;0;Total;290;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71226;Crna Trava;K1;2020;1;Male;181;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71226;Crna Trava;K1;2020;2;Female;109;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71234;Čajetina;K1;2020;0;Total;4492;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71234;Čajetina;K1;2020;1;Male;2379;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71234;Čajetina;K1;2020;2;Female;2113;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71242;Čačak;K1;2020;0;Total;36481;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71242;Čačak;K1;2020;1;Male;19386;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71242;Čačak;K1;2020;2;Female;17096;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71269;Šabac;K1;2020;0;Total;34960;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71269;Šabac;K1;2020;1;Male;19131;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71269;Šabac;K1;2020;2;Female;15829;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71277;Lapovo;K1;2020;0;Total;2067;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71277;Lapovo;K1;2020;1;Male;1182;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71277;Lapovo;K1;2020;2;Female;885;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71285;Niška Banja;K1;2020;0;Total;4175;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71285;Niška Banja;K1;2020;1;Male;2303;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71285;Niška Banja;K1;2020;2;Female;1872;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71293;Surčin;K1;2020;0;Total;15665;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71293;Surčin;K1;2020;1;Male;8339;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71293;Surčin;K1;2020;2;Female;7325;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71307;Pantelej;K1;2020;0;Total;16298;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71307;Pantelej;K1;2020;1;Male;8161;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71307;Pantelej;K1;2020;2;Female;8137;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71315;Crveni Krst;K1;2020;0;Total;9906;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71315;Crveni Krst;K1;2020;1;Male;5226;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71315;Crveni Krst;K1;2020;2;Female;4680;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71323;Palilula (Niš);K1;2020;0;Total;23577;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71323;Palilula (Niš);K1;2020;1;Male;11849;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71323;Palilula (Niš);K1;2020;2;Female;11727;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71331;Medijana;K1;2020;0;Total;29958;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71331;Medijana;K1;2020;1;Male;14148;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71331;Medijana;K1;2020;2;Female;15809;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71340;Kostolac;K1;2020;0;Total;3830;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71340;Kostolac;K1;2020;1;Male;2468;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71340;Kostolac;K1;2020;2;Female;1362;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71358;Vranjska Banja;K1;2020;0;Total;2055;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71358;Vranjska Banja;K1;2020;1;Male;1212;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71358;Vranjska Banja;K1;2020;2;Female;843;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71366;Sevojno;K1;2020;0;Total;1526;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71366;Sevojno;K1;2020;1;Male;794;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71366;Sevojno;K1;2020;2;Female;732;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79022;Grad Niš;K1;2020;0;Total;83914;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79022;Grad Niš;K1;2020;1;Male;41688;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79022;Grad Niš;K1;2020;2;Female;42226;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79049;Grad Požarevac;K1;2020;0;Total;22623;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79049;Grad Požarevac;K1;2020;1;Male;12680;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79049;Grad Požarevac;K1;2020;2;Female;9943;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79057;Grad Vranje;K1;2020;0;Total;24158;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79057;Grad Vranje;K1;2020;1;Male;13087;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79057;Grad Vranje;K1;2020;2;Female;11071;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79065;Grad Užice;K1;2020;0;Total;26356;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79065;Grad Užice;K1;2020;1;Male;13635;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79065;Grad Užice;K1;2020;2;Female;12721;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80012;Ada;K1;2020;0;Total;4239;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80012;Ada;K1;2020;1;Male;2366;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80012;Ada;K1;2020;2;Female;1873;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80039;Alibunar;K1;2020;0;Total;4532;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80039;Alibunar;K1;2020;1;Male;2629;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80039;Alibunar;K1;2020;2;Female;1903;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80047;Apatin;K1;2020;0;Total;6547;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80047;Apatin;K1;2020;1;Male;3507;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80047;Apatin;K1;2020;2;Female;3040;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80055;Bač;K1;2020;0;Total;3188;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80055;Bač;K1;2020;1;Male;1888;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80055;Bač;K1;2020;2;Female;1301;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80063;Bačka Palanka;K1;2020;0;Total;16653;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80063;Bačka Palanka;K1;2020;1;Male;9164;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80063;Bačka Palanka;K1;2020;2;Female;7489;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80071;Bačka Topola;K1;2020;0;Total;8491;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80071;Bačka Topola;K1;2020;1;Male;4834;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80071;Bačka Topola;K1;2020;2;Female;3657;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80080;Bački Petrovac;K1;2020;0;Total;4177;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80080;Bački Petrovac;K1;2020;1;Male;2345;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80080;Bački Petrovac;K1;2020;2;Female;1832;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80098;Bela Crkva;K1;2020;0;Total;3479;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80098;Bela Crkva;K1;2020;1;Male;1901;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80098;Bela Crkva;K1;2020;2;Female;1577;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80101;Beočin;K1;2020;0;Total;4726;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80101;Beočin;K1;2020;1;Male;2699;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80101;Beočin;K1;2020;2;Female;2027;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80110;Bečej;K1;2020;0;Total;9386;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80110;Bečej;K1;2020;1;Male;5378;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80110;Bečej;K1;2020;2;Female;4008;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80128;Vršac;K1;2020;0;Total;14510;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80128;Vršac;K1;2020;1;Male;7497;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80128;Vršac;K1;2020;2;Female;7013;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80136;Žabalj;K1;2020;0;Total;7225;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80136;Žabalj;K1;2020;1;Male;4211;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80136;Žabalj;K1;2020;2;Female;3014;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80144;Žitište;K1;2020;0;Total;3903;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80144;Žitište;K1;2020;1;Male;2403;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80144;Žitište;K1;2020;2;Female;1500;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80152;Zrenjanin;K1;2020;0;Total;37051;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80152;Zrenjanin;K1;2020;1;Male;19883;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80152;Zrenjanin;K1;2020;2;Female;17168;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80179;Inđija;K1;2020;0;Total;15356;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80179;Inđija;K1;2020;1;Male;8167;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80179;Inđija;K1;2020;2;Female;7190;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80187;Irig;K1;2020;0;Total;2837;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80187;Irig;K1;2020;1;Male;1610;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80187;Irig;K1;2020;2;Female;1227;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80195;Kanjiža;K1;2020;0;Total;5661;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80195;Kanjiža;K1;2020;1;Male;3234;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80195;Kanjiža;K1;2020;2;Female;2427;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80209;Kikinda;K1;2020;0;Total;17174;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80209;Kikinda;K1;2020;1;Male;9421;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80209;Kikinda;K1;2020;2;Female;7753;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80217;Kovačica;K1;2020;0;Total;5358;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80217;Kovačica;K1;2020;1;Male;3357;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80217;Kovačica;K1;2020;2;Female;2000;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80225;Kovin;K1;2020;0;Total;8448;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80225;Kovin;K1;2020;1;Male;5186;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80225;Kovin;K1;2020;2;Female;3262;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80233;Kula;K1;2020;0;Total;10535;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80233;Kula;K1;2020;1;Male;5721;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80233;Kula;K1;2020;2;Female;4814;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80241;Mali Iđoš;K1;2020;0;Total;2777;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80241;Mali Iđoš;K1;2020;1;Male;1634;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80241;Mali Iđoš;K1;2020;2;Female;1143;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80250;Nova Crnja;K1;2020;0;Total;2161;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80250;Nova Crnja;K1;2020;1;Male;1265;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80250;Nova Crnja;K1;2020;2;Female;896;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80268;Novi Bečej;K1;2020;0;Total;5947;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80268;Novi Bečej;K1;2020;1;Male;3375;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80268;Novi Bečej;K1;2020;2;Female;2572;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80276;Novi Kneževac;K1;2020;0;Total;2744;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80276;Novi Kneževac;K1;2020;1;Male;1506;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80276;Novi Kneževac;K1;2020;2;Female;1238;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80292;Opovo;K1;2020;0;Total;2952;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80292;Opovo;K1;2020;1;Male;1750;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80292;Opovo;K1;2020;2;Female;1201;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80306;Odžaci;K1;2020;0;Total;7977;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80306;Odžaci;K1;2020;1;Male;4443;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80306;Odžaci;K1;2020;2;Female;3533;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80314;Pančevo;K1;2020;0;Total;38562;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80314;Pančevo;K1;2020;1;Male;21028;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80314;Pančevo;K1;2020;2;Female;17534;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80322;Pećinci;K1;2020;0;Total;6705;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80322;Pećinci;K1;2020;1;Male;3953;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80322;Pećinci;K1;2020;2;Female;2752;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80349;Plandište;K1;2020;0;Total;2693;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80349;Plandište;K1;2020;1;Male;1544;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80349;Plandište;K1;2020;2;Female;1149;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80357;Ruma;K1;2020;0;Total;16186;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80357;Ruma;K1;2020;1;Male;8916;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80357;Ruma;K1;2020;2;Female;7270;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80365;Senta;K1;2020;0;Total;5812;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80365;Senta;K1;2020;1;Male;3260;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80365;Senta;K1;2020;2;Female;2552;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80373;Sečanj;K1;2020;0;Total;3079;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80373;Sečanj;K1;2020;1;Male;1847;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80373;Sečanj;K1;2020;2;Female;1232;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80381;Sombor;K1;2020;0;Total;22091;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80381;Sombor;K1;2020;1;Male;11863;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80381;Sombor;K1;2020;2;Female;10228;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80390;Srbobran;K1;2020;0;Total;4459;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80390;Srbobran;K1;2020;1;Male;2602;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80390;Srbobran;K1;2020;2;Female;1858;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80403;Sremska Mitrovica;K1;2020;0;Total;23850;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80403;Sremska Mitrovica;K1;2020;1;Male;12940;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80403;Sremska Mitrovica;K1;2020;2;Female;10909;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80411;Sremski Karlovci;K1;2020;0;Total;3015;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80411;Sremski Karlovci;K1;2020;1;Male;1622;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80411;Sremski Karlovci;K1;2020;2;Female;1393;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80420;Stara Pazova;K1;2020;0;Total;21466;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80420;Stara Pazova;K1;2020;1;Male;11528;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80420;Stara Pazova;K1;2020;2;Female;9938;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80438;Subotica;K1;2020;0;Total;44270;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80438;Subotica;K1;2020;1;Male;23206;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80438;Subotica;K1;2020;2;Female;21063;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80446;Temerin;K1;2020;0;Total;9440;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80446;Temerin;K1;2020;1;Male;5202;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80446;Temerin;K1;2020;2;Female;4238;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80454;Titel;K1;2020;0;Total;4384;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80454;Titel;K1;2020;1;Male;2771;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80454;Titel;K1;2020;2;Female;1613;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80462;Vrbas;K1;2020;0;Total;12287;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80462;Vrbas;K1;2020;1;Male;6666;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80462;Vrbas;K1;2020;2;Female;5620;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80489;Čoka;K1;2020;0;Total;2764;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80489;Čoka;K1;2020;1;Male;1613;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80489;Čoka;K1;2020;2;Female;1150;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80497;Šid;K1;2020;0;Total;8128;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80497;Šid;K1;2020;1;Male;4838;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
