idindikator;IDTer;nTer;mes;god;IDModalitetZarZap;nModalitetZarZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040111IND01;RS;REPUBLIC OF SERBIA;07;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;107899;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;07;2025;2;Salaries and wages of employees in temporary and occasional employment;64904;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2018;0;Total;49373;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;49695;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2018;2;Salaries and wages of employees in temporary and occasional employment;32626;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2019;0;Total;54257;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;54601;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2019;2;Salaries and wages of employees in temporary and occasional employment;35141;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2020;0;Total;59234;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;59534;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2020;2;Salaries and wages of employees in temporary and occasional employment;37930;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2021;0;Total;64393;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;64692;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2021;2;Salaries and wages of employees in temporary and occasional employment;41003;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2022;0;Total;73265;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;73634;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2022;2;Salaries and wages of employees in temporary and occasional employment;43986;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2023;0;Total;84389;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;84778;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2023;2;Salaries and wages of employees in temporary and occasional employment;50357;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2024;0;Total;96745;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;97160;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2024;2;Salaries and wages of employees in temporary and occasional employment;58695;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2025;0;Total;107217;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;107665;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;08;2025;2;Salaries and wages of employees in temporary and occasional employment;64835;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2018;0;Total;49208;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;49537;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2018;2;Salaries and wages of employees in temporary and occasional employment;32439;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2019;0;Total;54194;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;54541;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2019;2;Salaries and wages of employees in temporary and occasional employment;35051;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2020;0;Total;59286;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;59590;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2020;2;Salaries and wages of employees in temporary and occasional employment;37887;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2021;0;Total;64487;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;64790;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2021;2;Salaries and wages of employees in temporary and occasional employment;40989;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2022;0;Total;73456;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;73829;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2022;2;Salaries and wages of employees in temporary and occasional employment;43996;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2023;0;Total;84465;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;84859;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2023;2;Salaries and wages of employees in temporary and occasional employment;50277;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2024;0;Total;96675;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;97091;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2024;2;Salaries and wages of employees in temporary and occasional employment;58687;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2025;0;Total;107432;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;107883;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;09;2025;2;Salaries and wages of employees in temporary and occasional employment;65010;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2018;0;Total;49279;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;49610;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2018;2;Salaries and wages of employees in temporary and occasional employment;32559;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2019;0;Total;54282;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;54629;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2019;2;Salaries and wages of employees in temporary and occasional employment;35231;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2020;0;Total;59370;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;59676;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2020;2;Salaries and wages of employees in temporary and occasional employment;37911;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2021;0;Total;64645;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;64954;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2021;2;Salaries and wages of employees in temporary and occasional employment;40939;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2022;0;Total;73649;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;74023;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2022;2;Salaries and wages of employees in temporary and occasional employment;45137;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2023;0;Total;84694;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;85092;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2023;2;Salaries and wages of employees in temporary and occasional employment;50551;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2024;0;Total;96862;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;97278;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2024;2;Salaries and wages of employees in temporary and occasional employment;59010;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2025;0;Total;107755;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;108205;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;10;2025;2;Salaries and wages of employees in temporary and occasional employment;65567;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2018;0;Total;49397;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;49729;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2018;2;Salaries and wages of employees in temporary and occasional employment;32621;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2019;0;Total;54471;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;54820;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2019;2;Salaries and wages of employees in temporary and occasional employment;35236;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2020;0;Total;59515;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;59821;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2020;2;Salaries and wages of employees in temporary and occasional employment;37964;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2021;0;Total;65058;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;65372;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2021;2;Salaries and wages of employees in temporary and occasional employment;41057;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2022;0;Total;74078;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;74454;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2022;2;Salaries and wages of employees in temporary and occasional employment;45284;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2023;0;Total;85175;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;85578;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2023;2;Salaries and wages of employees in temporary and occasional employment;50829;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2024;0;Total;97215;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;97635;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2024;2;Salaries and wages of employees in temporary and occasional employment;59099;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2025;0;Total;108139;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;108593;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;11;2025;2;Salaries and wages of employees in temporary and occasional employment;65671;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2018;0;Total;49650;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2018;1;Salaries and wages of employees with indefinite or fixed-term employment contract;49981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2018;2;Salaries and wages of employees in temporary and occasional employment;32867;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2019;0;Total;54919;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2019;1;Salaries and wages of employees with indefinite or fixed-term employment contract;55271;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2019;2;Salaries and wages of employees in temporary and occasional employment;35440;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2020;0;Total;60073;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2020;1;Salaries and wages of employees with indefinite or fixed-term employment contract;60380;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2020;2;Salaries and wages of employees in temporary and occasional employment;38190;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2021;0;Total;65864;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2021;1;Salaries and wages of employees with indefinite or fixed-term employment contract;66184;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2021;2;Salaries and wages of employees in temporary and occasional employment;41350;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2022;0;Total;74933;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2022;1;Salaries and wages of employees with indefinite or fixed-term employment contract;75313;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2022;2;Salaries and wages of employees in temporary and occasional employment;45499;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2023;0;Total;86007;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2023;1;Salaries and wages of employees with indefinite or fixed-term employment contract;86417;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2023;2;Salaries and wages of employees in temporary and occasional employment;51095;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2024;0;Total;98143;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2024;1;Salaries and wages of employees with indefinite or fixed-term employment contract;98571;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2024;2;Salaries and wages of employees in temporary and occasional employment;59361;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2025;0;Total;109462;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2025;1;Salaries and wages of employees with indefinite or fixed-term employment contract;109925;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040111IND01;RS;REPUBLIC OF SERBIA;12;2025;2;Salaries and wages of employees in temporary and occasional employment;66239;RSD;RSD;SORS;Average net earnings;A;Normal value
