idindikator;IDTer;nTer;IDModalitetZarZap;nModalitetZarZap;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;07;2025;109506;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;07;2025;67631;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2018;49773;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2018;50147;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2018;32436;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2019;54115;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2019;54479;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2019;34590;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2020;58513;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2020;58833;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2020;36663;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2021;64639;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2021;64952;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2021;41185;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2022;75282;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2022;75686;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2022;44308;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2023;86112;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2023;86474;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2023;52866;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2024;96649;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2024;97040;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2024;60356;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;08;2025;105590;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;08;2025;106027;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;08;2025;64353;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2018;47920;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2018;48296;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2018;31183;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2019;53698;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2019;54071;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2019;34388;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2020;59698;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2020;60029;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2020;37572;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2021;65218;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2021;65562;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2021;40889;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2022;74981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2022;75387;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2022;44070;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2023;85066;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2023;85501;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2023;49685;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2024;96115;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2024;96541;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2024;58632;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;09;2025;109147;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;09;2025;109627;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;09;2025;66334;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2018;49901;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2018;50253;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2018;33515;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2019;55065;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2019;55409;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2019;36767;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2020;60109;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2020;60435;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2020;38116;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2021;66048;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2021;66408;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2021;40539;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2022;75353;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2022;75748;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2022;52554;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2023;86738;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2023;87178;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2023;52736;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2024;98538;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2024;98956;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2024;61798;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;10;2025;110670;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;10;2025;111109;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;10;2025;70465;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2018;50556;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2018;50901;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2018;33222;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2019;56331;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2019;56702;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2019;35284;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2020;60926;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2020;61227;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2020;38512;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2021;69136;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2021;69494;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2021;42201;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2022;78326;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2022;78707;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2022;46850;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2023;89956;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2023;90411;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2023;53409;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2024;100738;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2024;101191;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2024;59973;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;11;2025;111987;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;11;2025;112485;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;11;2025;66682;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2018;52372;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2018;52690;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2018;35635;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2019;59772;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2019;60144;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2019;37805;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2020;66092;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2020;66409;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2020;40924;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2021;74629;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2021;75014;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2021;44593;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2022;84227;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2022;84644;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2022;48149;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2023;95093;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2023;95573;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2023;54013;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2024;108312;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2024;108824;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2024;62209;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;0;Total;12;2025;124089;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;1;Salaries and wages of employees with indefinite or fixed-term employment contract;12;2025;124647;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040105IND01;RS;REPUBLIC OF SERBIA;2;Salaries and wages of employees in temporary and occasional employment;12;2025;72463;RSD;RSD;SORS;Average net earnings;A;Normal value
