idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040409IND02;00;1982;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1983;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1984;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1985;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1986;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1987;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1988;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1989;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1990;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1991;RS;REPUBLIC OF SERBIA;;NR;number;SORS;Average gross earnings;M;Missing value - data cannot exist
2403040409IND02;00;1992;RS;REPUBLIC OF SERBIA;673440;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;1993;RS;REPUBLIC OF SERBIA;23472;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;1994;RS;REPUBLIC OF SERBIA;3444;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;1995;RS;REPUBLIC OF SERBIA;6816;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;1996;RS;REPUBLIC OF SERBIA;13008;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;1997;RS;REPUBLIC OF SERBIA;15888;NR;number;SORS;Average gross earnings;B;Time series break
2403040409IND02;00;1998;RS;REPUBLIC OF SERBIA;20424;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;1999;RS;REPUBLIC OF SERBIA;23904;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2000;RS;REPUBLIC OF SERBIA;45588;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2001;RS;REPUBLIC OF SERBIA;104292;NR;number;SORS;Average gross earnings;D;Definition differs
2403040409IND02;00;2002;RS;REPUBLIC OF SERBIA;159120;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2003;RS;REPUBLIC OF SERBIA;199344;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2004;RS;REPUBLIC OF SERBIA;246660;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2005;RS;REPUBLIC OF SERBIA;306168;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2006;RS;REPUBLIC OF SERBIA;380940;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2007;RS;REPUBLIC OF SERBIA;464928;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2008;RS;REPUBLIC OF SERBIA;548088;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2009;RS;REPUBLIC OF SERBIA;529764;NR;number;SORS;Average gross earnings;B;Time series break
2403040409IND02;00;2010;RS;REPUBLIC OF SERBIA;569400;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2011;RS;REPUBLIC OF SERBIA;632796;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2012;RS;REPUBLIC OF SERBIA;689160;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2013;RS;REPUBLIC OF SERBIA;728496;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2014;RS;REPUBLIC OF SERBIA;737112;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2015;RS;REPUBLIC OF SERBIA;733740;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2016;RS;REPUBLIC OF SERBIA;761688;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2017;RS;REPUBLIC OF SERBIA;791712;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2018;RS;REPUBLIC OF SERBIA;823548;NR;number;SORS;Average gross earnings;B;Time series break
2403040409IND02;00;2019;RS;REPUBLIC OF SERBIA;909768;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2020;RS;REPUBLIC OF SERBIA;995808;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2021;RS;REPUBLIC OF SERBIA;1089408;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2022;RS;REPUBLIC OF SERBIA;1239792;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2023;RS;REPUBLIC OF SERBIA;1423188;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2024;RS;REPUBLIC OF SERBIA;1624836;NR;number;SORS;Average gross earnings;A;Normal value
2403040409IND02;00;2025;RS;REPUBLIC OF SERBIA;1813032;NR;number;SORS;Average gross earnings;A;Normal value
