source_file,indicator_code,indicator_name,earnings_type,municipality_code,municipality_name,year,month,quarter,year_month,value_rsd,unit_code,unit_name,status_code,status_name,source_org
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71277,Lapovo,2026,2,Q1,2026-02,94087,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71285,Niška Banja,2026,2,Q1,2026-02,93269,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71293,Surčin,2026,2,Q1,2026-02,107590,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71307,Pantelej,2026,2,Q1,2026-02,106477,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71315,Crveni Krst,2026,2,Q1,2026-02,97493,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71323,Palilula (Niš),2026,2,Q1,2026-02,104172,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71331,Medijana,2026,2,Q1,2026-02,126663,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71340,Kostolac,2026,2,Q1,2026-02,111500,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71358,Vranjska Banja,2026,2,Q1,2026-02,82355,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,71366,Sevojno,2026,2,Q1,2026-02,96356,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,79022,Grad Niš,2026,2,Q1,2026-02,112478,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,79049,Grad Požarevac,2026,2,Q1,2026-02,108184,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,79057,Grad Vranje,2026,2,Q1,2026-02,93040,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,79065,Grad Užice,2026,2,Q1,2026-02,105644,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80012,Ada,2026,2,Q1,2026-02,91394,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80039,Alibunar,2026,2,Q1,2026-02,97309,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80047,Apatin,2026,2,Q1,2026-02,93881,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80055,Bač,2026,2,Q1,2026-02,87277,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80063,Bačka Palanka,2026,2,Q1,2026-02,100819,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80071,Bačka Topola,2026,2,Q1,2026-02,95884,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80080,Bački Petrovac,2026,2,Q1,2026-02,101134,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80098,Bela Crkva,2026,2,Q1,2026-02,93971,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80101,Beočin,2026,2,Q1,2026-02,104206,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80110,Bečej,2026,2,Q1,2026-02,96684,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80128,Vršac,2026,2,Q1,2026-02,108554,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80136,Žabalj,2026,2,Q1,2026-02,94185,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80144,Žitište,2026,2,Q1,2026-02,96409,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80152,Zrenjanin,2026,2,Q1,2026-02,105101,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80179,Inđija,2026,2,Q1,2026-02,111290,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80187,Irig,2026,2,Q1,2026-02,95254,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80195,Kanjiža,2026,2,Q1,2026-02,90583,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80209,Kikinda,2026,2,Q1,2026-02,100296,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80217,Kovačica,2026,2,Q1,2026-02,92706,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80225,Kovin,2026,2,Q1,2026-02,100979,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80233,Kula,2026,2,Q1,2026-02,94581,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80241,Mali Iđoš,2026,2,Q1,2026-02,91078,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80250,Nova Crnja,2026,2,Q1,2026-02,95062,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80268,Novi Bečej,2026,2,Q1,2026-02,91005,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80276,Novi Kneževac,2026,2,Q1,2026-02,96567,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80292,Opovo,2026,2,Q1,2026-02,96733,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80306,Odžaci,2026,2,Q1,2026-02,92481,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80314,Pančevo,2026,2,Q1,2026-02,115718,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80322,Pećinci,2026,2,Q1,2026-02,103185,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80349,Plandište,2026,2,Q1,2026-02,96585,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80357,Ruma,2026,2,Q1,2026-02,102166,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80365,Senta,2026,2,Q1,2026-02,98268,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80373,Sečanj,2026,2,Q1,2026-02,96308,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80381,Sombor,2026,2,Q1,2026-02,96857,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80390,Srbobran,2026,2,Q1,2026-02,92136,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80403,Sremska Mitrovica,2026,2,Q1,2026-02,103987,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80411,Sremski Karlovci,2026,2,Q1,2026-02,108123,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80420,Stara Pazova,2026,2,Q1,2026-02,106706,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80438,Subotica,2026,2,Q1,2026-02,103448,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80446,Temerin,2026,2,Q1,2026-02,99564,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80454,Titel,2026,2,Q1,2026-02,94541,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80462,Vrbas,2026,2,Q1,2026-02,97224,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80489,Čoka,2026,2,Q1,2026-02,90321,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,80497,Šid,2026,2,Q1,2026-02,95464,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,89010,Grad Novi Sad,2026,2,Q1,2026-02,131508,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS,REPUBLIC OF SERBIA,2026,2,Q1,2026-02,116127,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS1,SRBIJA – SEVER,2026,2,Q1,2026-02,128102,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS11,Beogradski region,2026,2,Q1,2026-02,144028,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS110,Beogradska oblast,2026,2,Q1,2026-02,144028,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS12,Region Vojvodine,2026,2,Q1,2026-02,109404,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS121,Zapadnobačka oblast,2026,2,Q1,2026-02,95214,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS122,Južnobanatska oblast,2026,2,Q1,2026-02,108612,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS123,Južnobačka oblast,2026,2,Q1,2026-02,120155,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS124,Severnobanatska oblast,2026,2,Q1,2026-02,96804,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS125,Severnobačka oblast,2026,2,Q1,2026-02,101756,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS126,Srednjobanatska oblast,2026,2,Q1,2026-02,102113,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS127,Sremska oblast,2026,2,Q1,2026-02,104537,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS2,SRBIJA – JUG,2026,2,Q1,2026-02,100061,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS21,Region Šumadije i Zapadne Srbije,2026,2,Q1,2026-02,99053,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS211,Zlatiborska oblast,2026,2,Q1,2026-02,97184,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS212,Kolubarska oblast,2026,2,Q1,2026-02,100617,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS213,Mačvanska oblast,2026,2,Q1,2026-02,97730,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS214,Moravička oblast,2026,2,Q1,2026-02,99478,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS215,Pomoravska oblast,2026,2,Q1,2026-02,95124,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS216,Rasinska oblast,2026,2,Q1,2026-02,97346,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS217,Raška oblast,2026,2,Q1,2026-02,93565,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS218,Šumadijska oblast,2026,2,Q1,2026-02,107964,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS22,Region Južne i Istočne Srbije,2026,2,Q1,2026-02,101395,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS221,Borska oblast,2026,2,Q1,2026-02,122254,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS222,Braničevska oblast,2026,2,Q1,2026-02,101248,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS223,Zaječarska oblast,2026,2,Q1,2026-02,98859,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS224,Jablanička oblast,2026,2,Q1,2026-02,89159,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS225,Nišavska oblast,2026,2,Q1,2026-02,107714,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS226,Pirotska oblast,2026,2,Q1,2026-02,97971,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS227,Podunavska oblast,2026,2,Q1,2026-02,101503,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS228,Pčinjska oblast,2026,2,Q1,2026-02,91053,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,RS229,Toplička oblast,2026,2,Q1,2026-02,93058,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70017,Aleksandrovac,2018,3,Q1,2018-03,37425,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70025,Aleksinac,2018,3,Q1,2018-03,40363,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70033,Aranđelovac,2018,3,Q1,2018-03,45127,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70041,Arilje,2018,3,Q1,2018-03,36950,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70050,Babušnica,2018,3,Q1,2018-03,40489,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70068,Bajina Bašta,2018,3,Q1,2018-03,39871,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70076,Batočina,2018,3,Q1,2018-03,38860,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70084,Bela Palanka,2018,3,Q1,2018-03,37387,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70092,Barajevo,2018,3,Q1,2018-03,42703,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70106,Voždovac,2018,3,Q1,2018-03,62541,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70114,Vračar,2018,3,Q1,2018-03,77854,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70122,Grocka,2018,3,Q1,2018-03,42820,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70149,Zvezdara,2018,3,Q1,2018-03,62338,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70157,Zemun,2018,3,Q1,2018-03,55121,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70165,Lazarevac,2018,3,Q1,2018-03,63434,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70173,Mladenovac,2018,3,Q1,2018-03,41803,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70181,Novi Beograd,2018,3,Q1,2018-03,74815,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70190,Obrenovac,2018,3,Q1,2018-03,50210,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70203,Palilula (Beograd),2018,3,Q1,2018-03,54707,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70211,Rakovica,2018,3,Q1,2018-03,55832,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70220,Savski venac,2018,3,Q1,2018-03,66280,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70238,Sopot,2018,3,Q1,2018-03,41588,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70246,Stari grad,2018,3,Q1,2018-03,73225,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70254,Čukarica,2018,3,Q1,2018-03,59167,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70262,Blace,2018,3,Q1,2018-03,37842,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70289,Bogatić,2018,3,Q1,2018-03,38979,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70297,Bojnik,2018,3,Q1,2018-03,36412,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70319,Boljevac,2018,3,Q1,2018-03,42606,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70327,Bor,2018,3,Q1,2018-03,50908,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70335,Bosilegrad,2018,3,Q1,2018-03,39427,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70343,Brus,2018,3,Q1,2018-03,37469,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70351,Bujanovac,2018,3,Q1,2018-03,38552,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70360,Valjevo,2018,3,Q1,2018-03,44370,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70378,Varvarin,2018,3,Q1,2018-03,36343,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70386,Velika Plana,2018,3,Q1,2018-03,41255,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70394,Veliko Gradište,2018,3,Q1,2018-03,38673,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70408,Vladimirci,2018,3,Q1,2018-03,38033,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70416,Vladičin Han,2018,3,Q1,2018-03,41025,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70424,Vlasotince,2018,3,Q1,2018-03,35642,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70432,Vranje,2018,3,Q1,2018-03,42995,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70459,Vrnjačka Banja,2018,3,Q1,2018-03,38168,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70467,Gadžin Han,2018,3,Q1,2018-03,34151,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70475,Golubac,2018,3,Q1,2018-03,38525,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70483,Gornji Milanovac,2018,3,Q1,2018-03,44836,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70491,Despotovac,2018,3,Q1,2018-03,43225,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70505,Dimitrovgrad,2018,3,Q1,2018-03,37824,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70513,Doljevac,2018,3,Q1,2018-03,36134,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70521,Žabari,2018,3,Q1,2018-03,36114,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70530,Žagubica,2018,3,Q1,2018-03,41199,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70548,Žitorađa,2018,3,Q1,2018-03,37948,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70556,Zaječar,2018,3,Q1,2018-03,43503,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70564,Ivanjica,2018,3,Q1,2018-03,37069,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70572,Kladovo,2018,3,Q1,2018-03,45595,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70599,Knić,2018,3,Q1,2018-03,41571,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70602,Knjaževac,2018,3,Q1,2018-03,37319,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70629,Kosjerić,2018,3,Q1,2018-03,43765,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70637,Koceljeva,2018,3,Q1,2018-03,37977,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70645,Kragujevac,2018,3,Q1,2018-03,47457,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70653,Kraljevo,2018,3,Q1,2018-03,42763,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70661,Krupanj,2018,3,Q1,2018-03,36804,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70670,Kruševac,2018,3,Q1,2018-03,42766,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70688,Kuršumlija,2018,3,Q1,2018-03,40330,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70696,Kučevo,2018,3,Q1,2018-03,38934,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70700,Lajkovac,2018,3,Q1,2018-03,58352,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70718,Lebane,2018,3,Q1,2018-03,37869,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70726,Leskovac,2018,3,Q1,2018-03,39666,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70734,Loznica,2018,3,Q1,2018-03,40131,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70742,Lučani,2018,3,Q1,2018-03,50249,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70769,Ljig,2018,3,Q1,2018-03,45490,RSD,RSD,A,Normal value,SORS
avg_monthly_net_earnings_municipality_residence.csv,2403040103IND01,Average net earnings,net,70777,Ljubovija,2018,3,Q1,2018-03,43367,RSD,RSD,A,Normal value,SORS
